Player ID,Player Name,Line Score,Game ID,Stat Type,League/Sport
40678,Mikyx,0.5,G2BDS45453.5208333333,332,LoL
168970,beastik,13.0,SINNERSPARIVISION45453.25,332,CS2
38546,Markoon,2.0,KCRGE45453.5520833333,332,LoL
167787,BELCHONOKK,7.5,PARIVISIONSINNERS45453.25,339,CS2
167836,ArtFr0st,4.0,PARIVISIONSINNERS45453.25,339,CS2
21087,Larssen,3.5,KCRGE45453.5520833333,332,LoL
169028,Patsi,6.0,PARIVISIONSINNERS45453.25,339,CS2
58873,Comp,3.5,KCRGE45453.5520833333,332,LoL
199214,alpha,7.5,PARIVISIONSINNERS45453.25,339,CS2
40713,Canna,2.0,KCRGE45453.5520833333,332,LoL
169139,Qikert,8.0,PARIVISIONSINNERS45453.25,339,CS2
197760,MoriiSko,8.0,SINNERSPARIVISION45453.25,339,CS2
40458,Closer,2.0,KCRGE45453.5520833333,332,LoL
128229,Vladi,3.0,KCRGE45453.5520833333,332,LoL
169095,oskar,5.0,SINNERSPARIVISION45453.25,339,CS2
40696,Upset,3.5,KCRGE45453.5520833333,332,LoL
168969,SHOCK,8.0,SINNERSPARIVISION45453.25,339,CS2
50088,Targamas,0.5,KCRGE45453.5520833333,332,LoL
197081,majky,7.0,SINNERSPARIVISION45453.25,339,CS2
20119,Wunder,2.0,MADTH45453.5833333333,332,LoL
168970,beastik,7.5,SINNERSPARIVISION45453.25,339,CS2
40677,Jankos,2.0,MADTH45453.5833333333,332,LoL
168696,deko,15.5,AuroraSAW45453.25,332,CS2
37576,Zwyroo,3.0,MADTH45453.5833333333,332,LoL
193175,r3salt,16.0,AuroraSAW45453.25,332,CS2
168490,KENSI,14.5,AuroraSAW45453.25,332,CS2
58870,Flakked,4.0,MADTH45453.5833333333,332,LoL
169041,Lack1,13.0,AuroraSAW45453.25,332,CS2
40688,Trymbi,0.5,MADTH45453.5833333333,332,LoL
168441,Norwi,13.0,AuroraSAW45453.25,332,CS2
63281,Myrwn,2.0,MADTH45453.5833333333,332,LoL
38653,Elyoya,2.0,MADTH45453.5833333333,332,LoL
168252,arrozdoce,15.0,SAWAurora45453.25,332,CS2
37573,Fresskowy,3.0,MADTH45453.5833333333,332,LoL
168253,ewjerkz,14.0,SAWAurora45453.25,332,CS2
128490,Supa,4.0,MADTH45453.5833333333,332,LoL
167812,story,14.0,SAWAurora45453.25,332,CS2
128491,Alvaro,0.5,MADTH45453.5833333333,332,LoL
168950,MUTiRiS,13.5,SAWAurora45453.25,332,CS2
166682,roman,13.0,SAWAurora45453.25,332,CS2
168696,deko,6.5,AuroraSAW45453.25,339,CS2
193175,r3salt,9.5,AuroraSAW45453.25,339,CS2
168490,KENSI,7.5,AuroraSAW45453.25,339,CS2
169041,Lack1,6.5,AuroraSAW45453.25,339,CS2
168441,Norwi,6.0,AuroraSAW45453.25,339,CS2
168252,arrozdoce,8.5,SAWAurora45453.25,339,CS2
168253,ewjerkz,8.0,SAWAurora45453.25,339,CS2
167812,story,5.0,SAWAurora45453.25,339,CS2
168950,MUTiRiS,7.0,SAWAurora45453.25,339,CS2
166682,roman,7.0,SAWAurora45453.25,339,CS2
168696,deko,15.0,MonteAurora45453.3125,332,CS2
193175,r3salt,16.0,MonteAurora45453.3125,332,CS2
168490,KENSI,14.5,MonteAurora45453.3125,332,CS2
169041,Lack1,13.0,MonteAurora45453.3125,332,CS2
168441,Norwi,13.0,MonteAurora45453.3125,332,CS2
168741,Woro2k,15.5,MonteAurora45453.3125,332,CS2
168918,DemQQ,14.5,MonteAurora45453.3125,332,CS2
196970,hAdji,14.0,MonteAurora45453.3125,332,CS2
168030,kRaSnaL,13.5,MonteAurora45453.3125,332,CS2
196969,STYKO,12.5,MonteAurora45453.3125,332,CS2
168696,deko,6.5,MonteAurora45453.3125,339,CS2
193175,r3salt,9.5,MonteAurora45453.3125,339,CS2
168490,KENSI,7.5,MonteAurora45453.3125,339,CS2
169041,Lack1,6.5,MonteAurora45453.3125,339,CS2
168441,Norwi,6.0,MonteAurora45453.3125,339,CS2
168741,Woro2k,6.0,MonteAurora45453.3125,339,CS2
168918,DemQQ,9.0,MonteAurora45453.3125,339,CS2
196970,hAdji,7.5,MonteAurora45453.3125,339,CS2
168030,kRaSnaL,7.0,MonteAurora45453.3125,339,CS2
196969,STYKO,7.0,MonteAurora45453.3125,339,CS2
168440,d1Ledez,15.5,SINNERS9 Pandas45453.3125,332,CS2
198802,shalfey,15.0,SINNERS9 Pandas45453.3125,332,CS2
166164,glowiing,14.0,SINNERS9 Pandas45453.3125,332,CS2
168442,clax,14.0,SINNERS9 Pandas45453.3125,332,CS2
169133,iDISBALANCE,14.0,SINNERS9 Pandas45453.3125,332,CS2
197760,MoriiSko,14.5,SINNERS9 Pandas45453.3125,332,CS2
169095,oskar,14.5,SINNERS9 Pandas45453.3125,332,CS2
168969,SHOCK,14.5,SINNERS9 Pandas45453.3125,332,CS2
197081,majky,13.0,SINNERS9 Pandas45453.3125,332,CS2
168970,beastik,13.0,SINNERS9 Pandas45453.3125,332,CS2
168440,d1Ledez,9.0,SINNERS9 Pandas45453.3125,339,CS2
198802,shalfey,7.5,SINNERS9 Pandas45453.3125,339,CS2
166164,glowiing,7.5,SINNERS9 Pandas45453.3125,339,CS2
168442,clax,8.0,SINNERS9 Pandas45453.3125,339,CS2
169133,iDISBALANCE,4.0,SINNERS9 Pandas45453.3125,339,CS2
197760,MoriiSko,8.5,SINNERS9 Pandas45453.3125,339,CS2
169095,oskar,5.0,SINNERS9 Pandas45453.3125,339,CS2
168969,SHOCK,8.0,SINNERS9 Pandas45453.3125,339,CS2
197081,majky,6.5,SINNERS9 Pandas45453.3125,339,CS2
168970,beastik,7.5,SINNERS9 Pandas45453.3125,339,CS2
169058,Maka,15.5,3DMAXPARIVISION45453.3125,332,CS2
168698,Djoko,14.5,3DMAXPARIVISION45453.3125,332,CS2
168028,Ex3rcice,14.0,3DMAXPARIVISION45453.3125,332,CS2
168029,Lucky,14.5,3DMAXPARIVISION45453.3125,332,CS2
193007,Graviti,14.0,3DMAXPARIVISION45453.3125,332,CS2
167787,BELCHONOKK,14.5,PARIVISION3DMAX45453.3125,332,CS2
167836,ArtFr0st,14.0,PARIVISION3DMAX45453.3125,332,CS2
169028,Patsi,14.0,PARIVISION3DMAX45453.3125,332,CS2
199214,alpha,13.0,PARIVISION3DMAX45453.3125,332,CS2
169139,Qikert,12.5,PARIVISION3DMAX45453.3125,332,CS2
169058,Maka,6.0,3DMAXPARIVISION45453.3125,339,CS2
168698,Djoko,8.5,3DMAXPARIVISION45453.3125,339,CS2
168028,Ex3rcice,7.5,3DMAXPARIVISION45453.3125,339,CS2
168029,Lucky,6.5,3DMAXPARIVISION45453.3125,339,CS2
193007,Graviti,8.0,3DMAXPARIVISION45453.3125,339,CS2
167787,BELCHONOKK,7.0,PARIVISION3DMAX45453.3125,339,CS2
167836,ArtFr0st,4.0,PARIVISION3DMAX45453.3125,339,CS2
169028,Patsi,6.0,PARIVISION3DMAX45453.3125,339,CS2
199214,alpha,7.0,PARIVISION3DMAX45453.3125,339,CS2
169139,Qikert,8.0,PARIVISION3DMAX45453.3125,339,CS2
168252,arrozdoce,15.5,SAWRUSH B45453.3125,332,CS2
168253,ewjerkz,14.5,SAWRUSH B45453.3125,332,CS2
167812,story,14.5,SAWRUSH B45453.3125,332,CS2
168950,MUTiRiS,14.5,SAWRUSH B45453.3125,332,CS2
166682,roman,14.0,SAWRUSH B45453.3125,332,CS2
166180,nota,15.0,RUSH BSAW45453.3125,332,CS2
166179,tex1y,13.5,RUSH BSAW45453.3125,332,CS2
166182,executor,13.0,RUSH BSAW45453.3125,332,CS2
166553,Kiro,12.5,RUSH BSAW45453.3125,332,CS2
169033,kinqie,11.5,RUSH BSAW45453.3125,332,CS2
168252,arrozdoce,8.5,SAWRUSH B45453.3125,339,CS2
168253,ewjerkz,8.0,SAWRUSH B45453.3125,339,CS2
167812,story,5.0,SAWRUSH B45453.3125,339,CS2
168950,MUTiRiS,7.5,SAWRUSH B45453.3125,339,CS2
166682,roman,7.0,SAWRUSH B45453.3125,339,CS2
166180,nota,8.0,RUSH BSAW45453.3125,339,CS2
166179,tex1y,7.0,RUSH BSAW45453.3125,339,CS2
166182,executor,6.0,RUSH BSAW45453.3125,339,CS2
166553,Kiro,5.5,RUSH BSAW45453.3125,339,CS2
169033,kinqie,6.5,RUSH BSAW45453.3125,339,CS2
168741,Woro2k,16.0,SINNERSMonte45453.375,332,CS2
69589,Adley Rutschman,7.0,64176bf9-9c35-498a-814c-f920e2351a3e,172,MLB
168918,DemQQ,15.0,SINNERSMonte45453.375,332,CS2
74215,Gunnar Henderson,7.5,64176bf9-9c35-498a-814c-f920e2351a3e,172,MLB
196970,hAdji,15.0,SINNERSMonte45453.375,332,CS2
67511,Carlos Correa,6.5,93a9bca3-89b0-4fd9-87b2-29a77b327dcc,172,MLB
168030,kRaSnaL,14.0,SINNERSMonte45453.375,332,CS2
67620,Aaron Judge,9.5,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,172,MLB
196969,STYKO,13.0,SINNERSMonte45453.375,332,CS2
67565,Bobby Witt Jr.,9.0,e4426fb8-6ce5-41bb-8176-1ea93383ac7b,172,MLB
197760,MoriiSko,14.5,SINNERSMonte45453.375,332,CS2
67527,Christian Yelich,7.5,ac8f6ff8-4ebd-40b0-986b-e7186386b805,172,MLB
169095,oskar,14.0,SINNERSMonte45453.375,332,CS2
67499,Vladimir Guerrero Jr.,7.0,ac8f6ff8-4ebd-40b0-986b-e7186386b805,172,MLB
168969,SHOCK,14.0,SINNERSMonte45453.375,332,CS2
127196,William Contreras,7.0,ac8f6ff8-4ebd-40b0-986b-e7186386b805,172,MLB
197081,majky,12.5,SINNERSMonte45453.375,332,CS2
67566,Julio Rodríguez,7.0,5d1bd1b4-b458-4aa5-b8d5-f1b92b7d5f94,172,MLB
168970,beastik,12.0,SINNERSMonte45453.375,332,CS2
168741,Woro2k,6.0,SINNERSMonte45453.375,339,CS2
139980,Fernando Tatis Jr.,8.5,96cb6d82-88c3-4143-aebb-29e4e1828620,172,MLB
196218,Luis Arraez,7.0,96cb6d82-88c3-4143-aebb-29e4e1828620,172,MLB
168918,DemQQ,9.5,SINNERSMonte45453.375,339,CS2
196970,hAdji,8.0,SINNERSMonte45453.375,339,CS2
67592,Manny Machado,7.5,96cb6d82-88c3-4143-aebb-29e4e1828620,172,MLB
168030,kRaSnaL,7.0,SINNERSMonte45453.375,339,CS2
67700,Yordan Alvarez,8.0,9213e813-7ea4-45fd-b2b0-c89b8dbea437,172,MLB
196969,STYKO,7.5,SINNERSMonte45453.375,339,CS2
67545,Jose Altuve,7.5,9213e813-7ea4-45fd-b2b0-c89b8dbea437,172,MLB
67626,Jeremy Peña,7.0,9213e813-7ea4-45fd-b2b0-c89b8dbea437,172,MLB
197760,MoriiSko,8.0,SINNERSMonte45453.375,339,CS2
169095,oskar,5.0,SINNERSMonte45453.375,339,CS2
168969,SHOCK,8.0,SINNERSMonte45453.375,339,CS2
197081,majky,7.0,SINNERSMonte45453.375,339,CS2
168970,beastik,6.5,SINNERSMonte45453.375,339,CS2
168696,deko,15.5,9 PandasAurora45453.375,332,CS2
193175,r3salt,16.0,9 PandasAurora45453.375,332,CS2
168490,KENSI,14.5,9 PandasAurora45453.375,332,CS2
169041,Lack1,13.0,9 PandasAurora45453.375,332,CS2
168441,Norwi,13.5,9 PandasAurora45453.375,332,CS2
168440,d1Ledez,15.0,9 PandasAurora45453.375,332,CS2
198802,shalfey,14.0,9 PandasAurora45453.375,332,CS2
166164,glowiing,13.5,9 PandasAurora45453.375,332,CS2
168442,clax,13.0,9 PandasAurora45453.375,332,CS2
169133,iDISBALANCE,13.0,9 PandasAurora45453.375,332,CS2
168696,deko,6.5,9 PandasAurora45453.375,339,CS2
193175,r3salt,9.5,9 PandasAurora45453.375,339,CS2
168490,KENSI,7.5,9 PandasAurora45453.375,339,CS2
169041,Lack1,6.5,9 PandasAurora45453.375,339,CS2
168441,Norwi,6.0,9 PandasAurora45453.375,339,CS2
168440,d1Ledez,9.0,9 PandasAurora45453.375,339,CS2
198802,shalfey,7.0,9 PandasAurora45453.375,339,CS2
166164,glowiing,7.0,9 PandasAurora45453.375,339,CS2
168442,clax,7.5,9 PandasAurora45453.375,339,CS2
169133,iDISBALANCE,4.0,9 PandasAurora45453.375,339,CS2
167787,BELCHONOKK,15.0,PARIVISIONRUSH B45453.375,332,CS2
167836,ArtFr0st,15.0,PARIVISIONRUSH B45453.375,332,CS2
169028,Patsi,15.0,PARIVISIONRUSH B45453.375,332,CS2
199214,alpha,14.0,PARIVISIONRUSH B45453.375,332,CS2
169139,Qikert,13.0,PARIVISIONRUSH B45453.375,332,CS2
166180,nota,15.5,RUSH BPARIVISION45453.375,332,CS2
166179,tex1y,14.0,RUSH BPARIVISION45453.375,332,CS2
166182,executor,12.5,RUSH BPARIVISION45453.375,332,CS2
166553,Kiro,13.0,RUSH BPARIVISION45453.375,332,CS2
169033,kinqie,12.0,RUSH BPARIVISION45453.375,332,CS2
167787,BELCHONOKK,7.0,PARIVISIONRUSH B45453.375,339,CS2
167836,ArtFr0st,4.0,PARIVISIONRUSH B45453.375,339,CS2
169028,Patsi,6.0,PARIVISIONRUSH B45453.375,339,CS2
199214,alpha,7.5,PARIVISIONRUSH B45453.375,339,CS2
169139,Qikert,8.0,PARIVISIONRUSH B45453.375,339,CS2
166180,nota,8.5,RUSH BPARIVISION45453.375,339,CS2
166179,tex1y,7.0,RUSH BPARIVISION45453.375,339,CS2
166182,executor,5.5,RUSH BPARIVISION45453.375,339,CS2
166553,Kiro,5.5,RUSH BPARIVISION45453.375,339,CS2
169033,kinqie,6.5,RUSH BPARIVISION45453.375,339,CS2
168252,arrozdoce,15.5,SAW3DMAX45453.375,332,CS2
168253,ewjerkz,14.5,SAW3DMAX45453.375,332,CS2
167812,story,14.5,SAW3DMAX45453.375,332,CS2
168950,MUTiRiS,14.0,SAW3DMAX45453.375,332,CS2
166682,roman,13.5,SAW3DMAX45453.375,332,CS2
169058,Maka,15.5,3DMAXSAW45453.375,332,CS2
168698,Djoko,13.5,3DMAXSAW45453.375,332,CS2
168028,Ex3rcice,13.5,3DMAXSAW45453.375,332,CS2
168029,Lucky,14.0,3DMAXSAW45453.375,332,CS2
193007,Graviti,13.5,3DMAXSAW45453.375,332,CS2
168252,arrozdoce,8.5,SAW3DMAX45453.375,339,CS2
168253,ewjerkz,8.0,SAW3DMAX45453.375,339,CS2
167812,story,5.5,SAW3DMAX45453.375,339,CS2
168950,MUTiRiS,7.0,SAW3DMAX45453.375,339,CS2
166682,roman,7.0,SAW3DMAX45453.375,339,CS2
169058,Maka,6.0,3DMAXSAW45453.375,339,CS2
168698,Djoko,8.0,3DMAXSAW45453.375,339,CS2
168028,Ex3rcice,7.5,3DMAXSAW45453.375,339,CS2
168029,Lucky,6.5,3DMAXSAW45453.375,339,CS2
193007,Graviti,8.0,3DMAXSAW45453.375,339,CS2
169095,oskar,32.0,Rare AtomSINNERS45453.1875,330,CS2
168969,SHOCK,31.5,Rare AtomSINNERS45453.1875,330,CS2
168970,beastik,27.5,Rare AtomSINNERS45453.1875,330,CS2
197081,majky,28.5,Rare AtomSINNERS45453.1875,330,CS2
197760,MoriiSko,31.5,Rare AtomSINNERS45453.1875,330,CS2
194738,AhaNg,29.5,Rare AtomSINNERS45453.1875,330,CS2
194739,Risk,25.0,Rare AtomSINNERS45453.1875,330,CS2
194737,ChildKing,26.0,Rare AtomSINNERS45453.1875,330,CS2
169180,Summer,25.5,Rare AtomSINNERS45453.1875,330,CS2
169181,somebody,27.0,Rare AtomSINNERS45453.1875,330,CS2
169095,oskar,12.0,Rare AtomSINNERS45453.1875,337,CS2
168969,SHOCK,18.5,Rare AtomSINNERS45453.1875,337,CS2
168970,beastik,15.5,Rare AtomSINNERS45453.1875,337,CS2
197081,majky,15.5,Rare AtomSINNERS45453.1875,337,CS2
197760,MoriiSko,18.0,Rare AtomSINNERS45453.1875,337,CS2
194738,AhaNg,17.0,Rare AtomSINNERS45453.1875,337,CS2
194739,Risk,10.5,Rare AtomSINNERS45453.1875,337,CS2
194737,ChildKing,15.5,Rare AtomSINNERS45453.1875,337,CS2
169180,Summer,14.0,Rare AtomSINNERS45453.1875,337,CS2
169181,somebody,12.5,Rare AtomSINNERS45453.1875,337,CS2
169325,JW,31.5,GUN5EYEBALLERS45453.3125,330,CS2
168393,HEAP,30.0,GUN5EYEBALLERS45453.3125,330,CS2
169217,flusha,27.0,GUN5EYEBALLERS45453.3125,330,CS2
192456,Golden,25.5,GUN5EYEBALLERS45453.3125,330,CS2
168659,Peppzor,26.0,GUN5EYEBALLERS45453.3125,330,CS2
192834,FinigaN,32.5,GUN5EYEBALLERS45453.3125,330,CS2
192836,xiELO,29.5,GUN5EYEBALLERS45453.3125,330,CS2
197517,easy,27.0,GUN5EYEBALLERS45453.3125,330,CS2
197519,tN1R,31.0,GUN5EYEBALLERS45453.3125,330,CS2
197516,SELLTER,27.5,GUN5EYEBALLERS45453.3125,330,CS2
169325,JW,11.5,GUN5EYEBALLERS45453.3125,337,CS2
168393,HEAP,18.0,GUN5EYEBALLERS45453.3125,337,CS2
169217,flusha,13.0,GUN5EYEBALLERS45453.3125,337,CS2
192456,Golden,15.0,GUN5EYEBALLERS45453.3125,337,CS2
168659,Peppzor,14.0,GUN5EYEBALLERS45453.3125,337,CS2
192834,FinigaN,17.0,GUN5EYEBALLERS45453.3125,337,CS2
192836,xiELO,17.5,GUN5EYEBALLERS45453.3125,337,CS2
197517,easy,9.0,GUN5EYEBALLERS45453.3125,337,CS2
197519,tN1R,17.0,GUN5EYEBALLERS45453.3125,337,CS2
197516,SELLTER,14.5,GUN5EYEBALLERS45453.3125,337,CS2
186231,khaN,27.5,NemigaBLEED45453.3333333333,330,CS2
166965,riskyb0b,24.0,NemigaBLEED45453.3333333333,330,CS2
166267,Xant3r,28.5,NemigaBLEED45453.3333333333,330,CS2
168115,1eeR,26.5,NemigaBLEED45453.3333333333,330,CS2
196950,jkaem,31.0,BLEEDNemiga45453.3333333333,330,CS2
196951,nawwk,30.0,BLEEDNemiga45453.3333333333,330,CS2
168821,hampus,28.5,BLEEDNemiga45453.3333333333,330,CS2
169092,faveN,27.5,BLEEDNemiga45453.3333333333,330,CS2
167915,CYPHER,30.5,BLEEDNemiga45453.3333333333,330,CS2
186231,khaN,10.0,NemigaBLEED45453.3333333333,337,CS2
166965,riskyb0b,13.5,NemigaBLEED45453.3333333333,337,CS2
166267,Xant3r,15.0,NemigaBLEED45453.3333333333,337,CS2
168115,1eeR,12.0,NemigaBLEED45453.3333333333,337,CS2
196950,jkaem,17.0,BLEEDNemiga45453.3333333333,337,CS2
196951,nawwk,11.5,BLEEDNemiga45453.3333333333,337,CS2
168821,hampus,11.0,BLEEDNemiga45453.3333333333,337,CS2
169092,faveN,16.0,BLEEDNemiga45453.3333333333,337,CS2
167915,CYPHER,16.0,BLEEDNemiga45453.3333333333,337,CS2
167074,danistzz,33.5,SpacePassion UA45453.4375,330,CS2
166974,TruNiQ,32.5,SpacePassion UA45453.4375,330,CS2
167768,fozil,29.0,SpacePassion UA45453.4375,330,CS2
196662,X5G7V,27.5,SpacePassion UA45453.4375,330,CS2
175683,jackasmo,32.5,Passion UASpace45453.4375,330,CS2
166332,jambo,33.0,Passion UASpace45453.4375,330,CS2
189857,fear,30.0,Passion UASpace45453.4375,330,CS2
175684,s-chilla,26.5,Passion UASpace45453.4375,330,CS2
175686,zeRRoFIX,25.5,Passion UASpace45453.4375,330,CS2
167074,danistzz,15.5,SpacePassion UA45453.4375,337,CS2
166974,TruNiQ,19.5,SpacePassion UA45453.4375,337,CS2
167768,fozil,17.5,SpacePassion UA45453.4375,337,CS2
196662,X5G7V,12.5,SpacePassion UA45453.4375,337,CS2
175683,jackasmo,19.5,Passion UASpace45453.4375,337,CS2
166332,jambo,13.5,Passion UASpace45453.4375,337,CS2
189857,fear,14.5,Passion UASpace45453.4375,337,CS2
175684,s-chilla,14.5,Passion UASpace45453.4375,337,CS2
175686,zeRRoFIX,14.0,Passion UASpace45453.4375,337,CS2
167814,Flayy,33.0,RebelsPermitta45453.4583333333,330,CS2
167048,casey,26.0,RebelsPermitta45453.4583333333,330,CS2
167358,olimp,29.5,RebelsPermitta45453.4583333333,330,CS2
185439,kisserek,28.5,RebelsPermitta45453.4583333333,330,CS2
192521,innocent,27.5,RebelsPermitta45453.4583333333,330,CS2
197944,tomiko,31.0,PermittaRebels45453.4583333333,330,CS2
168681,bnox,31.0,PermittaRebels45453.4583333333,330,CS2
167468,mASKED,26.5,PermittaRebels45453.4583333333,330,CS2
168463,maaryy,27.0,PermittaRebels45453.4583333333,330,CS2
167814,Flayy,12.0,RebelsPermitta45453.4583333333,337,CS2
167048,casey,14.5,RebelsPermitta45453.4583333333,337,CS2
167358,olimp,15.5,RebelsPermitta45453.4583333333,337,CS2
185439,kisserek,15.5,RebelsPermitta45453.4583333333,337,CS2
192521,innocent,13.0,RebelsPermitta45453.4583333333,337,CS2
197944,tomiko,19.0,PermittaRebels45453.4583333333,337,CS2
168681,bnox,17.0,PermittaRebels45453.4583333333,337,CS2
168463,maaryy,13.5,PermittaRebels45453.4583333333,337,CS2
166197,krazy,33.0,RhynoCYBERSHOKE45453.4583333333,330,CS2
168254,DDias,22.5,RhynoCYBERSHOKE45453.4583333333,330,CS2
186723,TMKj,27.5,RhynoCYBERSHOKE45453.4583333333,330,CS2
168013,snapy,33.0,RhynoCYBERSHOKE45453.4583333333,330,CS2
168778,renatoohaxx,27.5,RhynoCYBERSHOKE45453.4583333333,330,CS2
166197,krazy,14.5,RhynoCYBERSHOKE45453.4583333333,337,CS2
168254,DDias,12.5,CYBERSHOKERhyno45453.4583333333,337,CS2
186723,TMKj,14.5,CYBERSHOKERhyno45453.4583333333,337,CS2
168013,snapy,17.0,CYBERSHOKERhyno45453.4583333333,337,CS2
168778,renatoohaxx,14.0,CYBERSHOKERhyno45453.4583333333,337,CS2
